Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
310v4j8Mnda0oAg2E8Ml1a,"People","People","The Tymes",1968-02-07,187653,9,yjwstn,2025-02-19T10:20:06Z,"northern soul,sonido filadelfia,doo-wop,motown","RCA/Legacy",0.487,0.677,0,-8.743,1,0.0375,0.755,0,0.291,0.632,106.139,4
5X76oXHcR5uCXali0gOyX5,"White Room","Wheels Of Fire (Remastered)","Cream",1968-07-01,303200,0,yjwstn,2025-02-19T10:20:06Z,"rock clásico,rock psicodélico,rock ácido,blues rock","Universal Music Group",0.55,0.576,0,-13.475,1,0.0306,0.178,0.00935,0.0555,0.486,109.837,4
3K4fsAaL0x6UncsQDjPoJT,"I'll Pick A Rose For My Rose - Single Version (Mono)","HitsVille UK:Motown In Britain","Marv Johnson",2005-01-01,154426,0,yjwstn,2025-02-19T10:20:06Z,"motown,northern soul,doo-wop","Universal Music",0.669,0.864,10,-2.781,1,0.0396,0.431,0,0.168,0.961,104.96,4
3KkCUIn7H0bUBFm0KoMRg8,"You Ain't Livin' Till You're Lovin' - Stereo Version","20th Century Masters: The Millennium Collection: The Best Of Marvin Gaye & Tammi Terrell","Marvin Gaye,Tammi Terrell",2000-01-01,168400,0,yjwstn,2025-02-19T10:20:06Z,"motown,soul,northern soul,quiet storm","Universal Strategic Marketing",0.624,0.577,2,-6.716,0,0.0723,0.685,0,0.18,0.66,106.469,4
5AAM3uZLiMBfq6NVFc09jx,"(If Paradise Is) Half As Nice","If Paradise Was Half As Nice - The Immediate Anthology","Amen Corner",2000,166240,0,yjwstn,2025-02-19T10:20:06Z,"northern soul","Sanctuary",0.437,0.613,0,-6.506,1,0.0448,0.0947,0.00000861,0.279,0.553,113.471,4
7v017KDoBLxFho1J6zqFyj,"I'm Gonna Make You Love Me","Diana Ross & The Supremes Join The Temptations","Diana Ross & The Supremes,The Temptations",1968-11-08,187333,0,yjwstn,2025-02-19T10:20:06Z,"motown,northern soul,soul","Universal Music Group",0.641,0.389,2,-11.855,1,0.0407,0.41,0,0.262,0.434,98.327,4
0BJGpGI3FlmtuoBrvqmcFa,"Soul Sister, Brown Sugar","Sam Moore and Dave Prater. History of Soul in America","Sam,Dave",2014-01-14,144600,0,yjwstn,2025-02-19T10:20:06Z,"hard house","Classical Records Gold",0.753,0.69,10,-6.474,1,0.0801,0.119,0.00804,0.0696,0.665,128.459,4
0mSWEkDqIX6X5ZEzKp1FEg,"It's Too Late Now","Let the Heartaches Begin","Long John Baldry",2006,235280,0,yjwstn,2025-02-19T10:20:06Z,"northern soul,blues rock","Sanctuary",0.493,0.481,8,-8.382,1,0.0243,0.607,0.00591,0.238,0.668,83.266,4
6V9VCm1zOY2lGR80RehJ9i,"Wichita Lineman - Remastered 2001","Wichita Lineman (Remastered)","Glen Campbell",1968,186200,58,yjwstn,2025-02-19T10:20:06Z,"","Capitol Nashville",0.192,0.392,5,-11.667,1,0.0327,0.326,0.000199,0.248,0.392,172.312,4
1ubzdgUropHqczBaDgvYaC,"Move In A Little Closer","Move In A Little Closer: The Complete Recordings 1963-1970","Harmony Grass",2023-02-24,161586,7,yjwstn,2025-02-19T10:20:06Z,"pop barroco,pop psicodélico","Grapefruit",0.498,0.759,5,-5.64,1,0.0341,0.182,0,0.47,0.616,118.99,4
0E3vOKWbpyc9ZN3ZOX7aYO,"Where Do You Go To (My Lovely)","This Is... 1969","Peter Sarstedt",2008-08-04,284706,0,yjwstn,2025-02-19T10:20:06Z,"","Parlophone UK",0.408,0.436,0,-7.712,1,0.0345,0.805,0.00000172,0.305,0.474,175.024,3
2bjMvu5z68uRst3bQ1glLB,"The Way It Used To Be","Engelbert Humperdinck - The Greatest Hits And More","Engelbert Humperdinck",2007-01-01,188000,19,yjwstn,2025-02-19T10:20:06Z,"","UMC (Universal Music Catalogue)",0.334,0.459,8,-10.003,1,0.0303,0.606,0.0000325,0.101,0.451,98.27,4
0znQyUrJwmuLenUzJXawEY,"Gentle on My Mind","The Reprise Years","Dean Martin",2013-11-19,156173,42,yjwstn,2025-02-19T10:20:06Z,"adult standards,big band,swing","Legacy Recordings",0.649,0.429,4,-9.858,1,0.035,0.734,0,0.22,0.76,96.592,4
4f4TeR0LtVfsShvbfDlumS,"Great Balls of Fire - Remastered Version","God Bless Tiny Tim: The Complete Reprise Studio Masters... And More","Tiny Tim",2006,118400,11,yjwstn,2025-02-19T10:20:06Z,"","Rhino/Warner Records",0.345,0.919,0,-6.785,1,0.149,0.642,0.0112,0.5,0.868,160.203,4
5XSKC4d0y0DfcGbvDOiL93,"Silent Track","Silent Track - Single","Silent Track",2012-04-11,10506,4,yjwstn,2025-02-19T10:20:06Z,"","Silence and Sounds",0,0,0,-60,0,0,0,0,0,0,0,0
41gsHhrrHznTUaS3fgepzo,"She's Not There","Summer of Love Pre-Cleared Compilation (International Version)","Neil MacArthur",2007-01-01,199840,0,yjwstn,2025-02-19T10:20:06Z,"pop barroco","Universal Music",0.431,0.549,2,-8.382,1,0.0516,0.0859,0.0000043,0.069,0.682,129.841,4
2NFR6RXVo8VE9GGVWa6u8M,"Aquarius","This Is... 1969","Paul Jones",2008-08-04,161986,0,yjwstn,2025-02-19T10:20:06Z,"","Parlophone UK",0.253,0.716,0,-8.348,0,0.0448,0.461,0.0000801,0.153,0.586,155.378,4
5k3g1Bm7DYpF9PuLulsez4,"You've Lost That Lovin' Feelin'","'60s Pop Number 1's","The Righteous Brothers",2007-01-01,223120,13,yjwstn,2025-02-19T10:20:06Z,"","Universal Music Group International",0.356,0.428,1,-9.799,1,0.0274,0.497,0,0.0968,0.367,95.234,4
5yNidUFmhew8uBTAtTPBKo,"Monsieur Dupont","This Is... 1969","Sandie Shaw",2008-08-04,172453,0,yjwstn,2025-02-19T10:20:06Z,"","Parlophone UK",0.573,0.603,0,-8.503,0,0.0659,0.492,0,0.11,0.708,63.416,4
5XvotklkAJlh4f2TlXrqd0,"All The Love In The World","13th Hour","Consortium",2010-02-08,199213,0,yjwstn,2025-02-19T10:20:06Z,"pop barroco","Angel Air",0.322,0.613,7,-6.595,1,0.0346,0.463,0.0982,0.119,0.744,199.866,4
27m1soUndRthrAA1ediOXn,"I Heard It Through The Grapevine","I Heard It Through The Grapevine / In The Groove (Stereo)","Marvin Gaye",1969-08-26,195266,0,yjwstn,2025-02-19T10:20:06Z,"motown,soul,northern soul,quiet storm","Universal Music Group",0.729,0.324,8,-13.017,0,0.0393,0.195,0,0.101,0.679,116.855,4
6XZpfWgNNPmZ7xb4qQVNYE,"Surround Yourself with Sorrow - Mono","15 Classic Tracks: Cilla Black","Cilla Black",2013-05-03,155160,4,yjwstn,2025-02-19T10:20:06Z,"","Parlophone UK",0.609,0.878,5,-7.236,1,0.0447,0.446,0.0148,0.261,0.873,98.809,4
3iQh6JaXiKkEdi10lutLW3,"May I Have the Next Dream with You","The Essential Malcolm Roberts","Malcolm Roberts",2000,168373,36,yjwstn,2025-02-19T10:20:06Z,"","SPS",0.44,0.474,2,-10.4,1,0.0302,0.622,0,0.332,0.334,112.711,4
19jo0UT2vqD4pNVfIqTy4R,"River Deep - Mountain High","Tina!","Ike & Tina Turner",2008-09-30,244160,42,yjwstn,2025-02-19T10:20:06Z,"motown,northern soul","Parlophone UK",0.621,0.972,8,-3.791,1,0.0724,0.472,0.000585,0.195,0.866,155.113,4
03hnxE2I54bdDtoW4C15FS,"Doesn'T Anybody Know My Name?","Edelweiss","Vince Hill",2011-06-01,186040,0,yjwstn,2025-02-19T10:20:06Z,"","Pegasus Entertainment",0.719,0.704,4,-8.519,1,0.0302,0.73,0.00000505,0.0929,0.793,127.984,4
1bEzxyJJcadq40MFXhTTtr,"First Of May","Mythology","Bee Gees",2010-11-12,167973,0,yjwstn,2025-02-19T10:20:06Z,"disco","Bee Gees/Reprise",0.283,0.349,2,-9.32,1,0.0305,0.362,0.0000162,0.0932,0.306,130.932,4
0qOFQQDqFUFDfP6Kaf71GI,"Mockingbird","Pure 60s","Inez & Charlie Foxx",2007-09-24,161266,6,yjwstn,2025-02-19T10:20:06Z,"northern soul","Parlophone UK",0.862,0.384,6,-11.925,1,0.0433,0.156,0.0000197,0.149,0.751,118.05,4
24zyb3A9UckXbLjBv3wAaJ,"Love Is Love","The Very Best Of Barry Ryan","Barry Ryan",1992-01-01,290826,9,yjwstn,2025-02-19T10:20:06Z,"pop barroco","Universal International Music B.V.",0.303,0.655,0,-9.097,0,0.0426,0.128,0,0.103,0.21,144.697,4
4RqRVs5R72nMeKRFCES20U,"Breakfast On Pluto","Breakfast On Pluto","Don Partridge",2006-01-09,228479,0,yjwstn,2025-02-19T10:20:06Z,"","Milan Records",0.744,0.669,7,-6.838,0,0.0287,0.329,0.0000912,0.178,0.913,90.611,4
0xamYJ2rMIliUWjjLs3PMp,"One Road","The Love Affair Superhits","Love Affair",2004-07-23,190866,15,yjwstn,2025-02-19T10:20:06Z,"","Columbia",0.397,0.727,9,-7.33,1,0.0281,0.0591,0.00000212,0.21,0.43,95.578,4
6QCAp1x7rJMHD8EEliOgnL,"You're My Everything","20 All Time Favourites","Max Bygraves",1978-01-01,181962,2,yjwstn,2025-02-19T10:20:06Z,"","Planet Blue Records USA",0.362,0.164,10,-18.855,1,0.0307,0.894,0.135,0.255,0.2,92.552,4
5Y7kdPhGzYBXmG9n05jmqg,"If I Can Dream","If I Can Dream","Elvis Presley",2015-08-12,191520,0,yjwstn,2025-02-19T10:20:06Z,"rockabilly,rock and roll","RCA/Legacy",0.174,0.713,7,-6.586,1,0.0491,0.243,0.0000672,0.136,0.341,188.217,3
5BPZzEMvroFnbE7WH1aBPa,"Good Times (Better Times)","The Hits In Between","Cliff Richard",1998,135640,8,yjwstn,2025-02-19T10:20:06Z,"","Parlophone UK",0.552,0.883,9,-4.768,1,0.0396,0.304,0,0.137,0.918,81.694,4
3GpqJYxHJICPUyYOFuPIYG,"Windmills of Your Mind - Remastered Version","Life Is A Dream [Digital Version]","Noel Harrison",2003-10-15,141186,38,yjwstn,2025-02-19T10:20:06Z,"pop barroco","Rhino/Warner Records",0.325,0.431,3,-15.173,0,0.0383,0.846,0.00000108,0.314,0.526,123.418,3
13yFo2MTLHOMusUmwAvJcu,"If You Love Her","60s Rare Hits","Dick Emery",2016-07-29,189466,2,yjwstn,2025-02-19T10:20:06Z,"","Sanctuary Records",0.332,0.513,1,-7.276,1,0.035,0.581,0.000483,0.311,0.373,119.04,3
1hcMfYTsRTC4hIKbfosxjz,"I Can Hear Music","20/20 (Remastered)","The Beach Boys",1969-02-10,157293,48,yjwstn,2025-02-19T10:20:06Z,"pop barroco","Capitol Records",0.511,0.605,2,-7.636,1,0.028,0.0381,0.00000178,0.142,0.684,128.333,4
7oQv9nwDQkKD8nwsXrdse0,"I Spy (For the FBI)","Southern Funkin' Soul","Jamo Thomas & His Party Brothers Orchestra",2014-11-15,154826,0,yjwstn,2025-02-19T10:20:06Z,"","Nasjon Properties, LLC",0.557,0.774,2,-7.827,0,0.0926,0.356,0.00000505,0.128,0.812,122.476,4
7pACsHoFvLShxzXOm35n72,"Games People Play - Remastered 2002","Classic Masters","Joe South",2002-01-01,213506,29,yjwstn,2025-02-19T10:20:06Z,"","Capitol Records",0.377,0.698,9,-6.834,1,0.107,0.226,0.0000174,0.212,0.623,172.911,4
3cKALqEjLyY0Ut1K2BB6Uz,"Sorry Suzanne","The Best of the Hollies","The Hollies",1986-03-01,180306,4,yjwstn,2025-02-19T10:20:06Z,"","Parlophone UK",0.635,0.524,0,-11.778,1,0.0304,0.0515,0,0.17,0.914,123.917,4
5p5quBhg2B3YRUTC2ULUNt,"Get Ready","Playlist Plus","The Temptations",2008-01-01,157520,0,yjwstn,2025-02-19T10:20:06Z,"motown,soul","Universal Music",0.612,0.7,0,-5.491,1,0.0339,0.249,0,0.101,0.961,135.109,4
4mYQa53ZrLYlG6JFEOkkFv,"Maria Elena","18 All-Time Greatest Hits","Gene Pitney",2009-07-04,158293,0,yjwstn,2025-02-19T10:20:06Z,"","Gusto Records",0.554,0.553,0,-7.526,1,0.0285,0.631,0,0.173,0.581,130.434,4
4dcqBa0QYcLB67nDNIB6Ug,"Don Juan","The Very Best Of","Dave Dee, Dozy, Beaky, Mick & Tich",2008-01-01,184653,0,yjwstn,2025-02-19T10:20:06Z,"","UMC (Universal Music Catalogue)",0.43,0.921,4,-6.997,1,0.204,0.0137,0.0000534,0.126,0.445,123.877,4
67Ep3e0zhCsz3dumgRVBT2,"Boom Bang A Bang","The Gold Collection","Lulu",2001-10-22,142373,0,yjwstn,2025-02-19T10:20:06Z,"","Parlophone UK",0.368,0.581,10,-10.375,1,0.0333,0.121,0.000139,0.0874,0.668,183.239,3
4Gk90eTj3gjQT6ba8glonP,"In the Bad Bad Old Days","Baby Now That I've Found You","The Foundations",2014-01-01,208613,0,yjwstn,2025-02-19T10:20:06Z,"","The Entertainers",0.71,0.498,11,-16.006,1,0.0483,0.665,0,0.564,0.799,122.612,4
7K5vzVbNdeaXzxtnXIukHv,"Passing Strangers","Backline Volume 50","Billy Eckstine And Sarah Vaughan",2009-04-03,159040,0,yjwstn,2025-02-19T10:20:06Z,"bebop,hard bop","Backline",0.333,0.406,1,-7.305,1,0.035,0.866,0,0.161,0.218,114.858,5
1R1z2tryTXZApOWozqOM6j,"With Pen In Hand","The Best Of Vikki Carr: It Must Be Him","Vikki Carr",1992-01-01,244133,23,yjwstn,2025-02-19T10:20:06Z,"bolero","Capitol Records",0.311,0.268,9,-15.387,0,0.0455,0.304,0.0000107,0.69,0.306,87.636,3
1cvOJ4I6Me1RMCNEB5UFjt,"Harlem Shuffle","Brothers In Blues & Sisters In Soul","Bob,Earl",2002-05-01,168293,0,yjwstn,2025-02-19T10:20:06Z,"bollywood,desi pop,blues","K-tel",0.686,0.627,5,-10.925,1,0.0371,0.459,0.00515,0.0838,0.783,116.574,4
7lL2lMWNtzOcf5HnEudNgn,"Everyday People","R&B: From Doo-Wop To Hip-Hop","Sly & The Family Stone",1999-10-08,139506,48,yjwstn,2025-02-19T10:20:06Z,"funk,motown,funk rock,soul","Sony Music Entertainment",0.813,0.619,7,-8.203,1,0.0294,0.245,0.0151,0.113,0.774,114.58,4
2P2HvdhIRheHI2BrLC26KM,"Afterglow (Of Your Love)","Ogden's Nut Gone Flake","Small Faces",1968-05-24,210720,0,yjwstn,2025-02-19T10:20:06Z,"protopunk,northern soul,rock psicodélico,rock ácido,pop psicodélico","Sanctuary",0.361,0.685,7,-6.563,1,0.0353,0.174,0.0000019,0.221,0.427,93.451,4
24wao3wcKXtHzFqfLswdWg,"Hello World","Silence Is Golden - The Very Best of the Tremeloes","The Tremeloes",2013-08-01,203653,0,yjwstn,2025-02-19T10:20:06Z,"","Sanctuary",0.466,0.779,2,-4.561,1,0.0253,0.171,0,0.161,0.895,79.83,4
1zGk1kgAxCpg6PHjGuLe4J,"Pinball Wizard","Tommy (Remastered 2013 Super Deluxe Edition)","The Who",1969-05-23,180943,0,yjwstn,2025-02-19T10:20:06Z,"rock clásico,rock","Universal Music Group",0.543,0.715,2,-8.89,1,0.0356,0.0192,0,0.256,0.468,124.011,4
2PBAY5Qz6vKsdThPC7CGth,"(Poor Mi) Israelites","The King Of Ska: The Indispensable Desmond Dekker","Desmond Dekker & The Aces",2014-09-29,155120,0,yjwstn,2025-02-19T10:20:06Z,"rocksteady,ska,reggae,roots reggae","Sanctuary",0.77,0.62,10,-6.707,1,0.0414,0.227,0.0000889,0.0593,0.972,146.942,4
4TPPVg2H1kdAlqeG1YNiyH,"Sanctus","Missa Luba - Christmas in Congo (Original Christmas Album 1958)","Les Troubadours Du Roi Baudouin",2014-12-02,101190,0,yjwstn,2025-02-19T10:20:06Z,"","Christmas Time",0.273,0.305,6,-18.028,0,0.0592,0.956,0.707,0.222,0.176,65.863,4
0jLwHnNZvh4uQ3IaBicz6t,"I Don't Know Why I Love You","The Definitive Collection","Stevie Wonder",2002-01-01,167333,0,yjwstn,2025-02-19T10:20:06Z,"motown,soul","Universal Music Group International",0.332,0.621,1,-8.549,1,0.0429,0.116,0,0.19,0.539,86.828,4
3iEABTE7uVYkVQA8wCUnVZ,"The Good, the Bad and the Ugly - From The Good, the Bad and the Ugly","All-Time Greatest Movie Themes & Schemes","Hugo Montenegro & His Orchestra,Hugo Montenegro",1999-08-24,165693,32,yjwstn,2025-02-19T10:20:06Z,"exótica,easy listening","RCA Records Label",0.531,0.648,0,-10.648,1,0.0412,0.649,0.501,0.442,0.589,116.572,4
2uxVapGcLIpCmZl3y57r2I,"Kumbaya","The Wonder Of You","The Sandpipers",1969,163840,18,yjwstn,2025-02-19T10:20:06Z,"","A&M",0.616,0.463,6,-12.052,0,0.0356,0.301,0.0000011,0.3,0.589,80.845,3
4Mcp7hCBcT2EoBibSKHVM6,"Come Back and Shake Me","You Are My Music... Best Of","Clodagh Rodgers",1996-09-28,156800,19,yjwstn,2025-02-19T10:20:06Z,"","RCA Camden",0.817,0.382,1,-9.704,1,0.0487,0.232,0.000181,0.165,0.722,117.148,4
1wj9ltraaBrktwngkQKfwK,"Tear Drop City","Instant Replay","The Monkees",1969-02-15,121666,11,yjwstn,2025-02-19T10:20:06Z,"","Rhino",0.282,0.818,8,-7.029,1,0.0504,0.353,0.00000112,0.761,0.892,187.907,4
6dUg6AtA3lPOWMXS5y2ve8,"The Walls Fell Down","The Marbles","The Marbles",1970-01-01,182017,26,yjwstn,2025-02-19T10:20:06Z,"","UMC (Universal Music Catalogue)",0.25,0.37,2,-15.973,1,0.0274,0.212,0,0.183,0.708,71.519,4
5hffP5gJFe1zByXf7BIeYq,"This Guy's In Love With You","The Beat Of The Brass","Herb Alpert & The Tijuana Brass",1968-05-01,239733,50,yjwstn,2025-02-19T10:20:06Z,"adult standards,exótica","Herb Alpert Presents",0.635,0.167,1,-12.998,1,0.0403,0.858,0.000999,0.213,0.246,83.767,4
6UN5t3BaeFcVQt9FaAxUBo,"Goodbye - Remastered 2010","Come And Get It - The Best Of Apple Records","Mary Hopkin",2010-01-01,145773,21,yjwstn,2025-02-19T10:20:06Z,"pop barroco","Parlophone Catalogue",0.447,0.525,1,-9.469,0,0.0394,0.451,0.00038,0.109,0.739,179.634,4
7Hnw0BlyBggZmgqlUB8G7V,"Cupid","Collections","Johnny Nash",2006-03-27,203560,16,yjwstn,2025-02-19T10:20:06Z,"","Sony Music Entertainment",0.656,0.46,0,-6.861,1,0.0429,0.709,0,0.837,0.656,87.653,4
3Y4ZZ0GHiLyYTqHvrHus0j,"Michael And The Slipper Tree","The Equals - All the Hits Plus More","The Equals",2010-10-25,180600,0,yjwstn,2025-02-19T10:20:06Z,"","P.E.R Records",0.664,0.687,2,-12.527,1,0.0418,0.673,0,0.221,0.764,124.458,4
5XSKC4d0y0DfcGbvDOiL93,"Silent Track","Silent Track - Single","Silent Track",2012-04-11,10506,4,yjwstn,2025-02-19T10:20:06Z,"","Silence and Sounds",0,0,0,-60,0,0,0,0,0,0,0,0
2oLmzcsgNLcvZCHlbc58Xm,"(I'm A) Road Runner","The Definitive Collection","Jr. Walker & The All Stars",2008-01-01,164333,0,yjwstn,2025-02-19T10:20:06Z,"motown,northern soul,soul","Universal Music Group",0.739,0.67,5,-5.14,1,0.0273,0.0231,0,0.279,0.843,124.04,4
685j9t9kWBo7NswrMpwau4,"It's Only Love","The Singles Collection: 1965 - 1980","Tony Blackburn",2012-10-08,149346,0,yjwstn,2025-02-19T10:20:06Z,"northern soul","Cherry Red Records",0.418,0.795,2,-6.124,1,0.037,0.4,0,0.594,0.833,143.517,4
7Da60PbX7pF3YNFfeux7fj,"Little Green Apples","Gentle on My Mind","Roger Miller",2012-03-18,154000,2,yjwstn,2025-02-19T10:20:06Z,"","Mach60 Music",0.441,0.142,0,-22.756,1,0.0415,0.861,0.125,0.123,0.614,89.85,4
7aNrENvxhN8rxQ3LQO58Zh,"I'll Be There","Where Are You Now: The Pye Anthology","Jackie Trent",1975,173146,0,yjwstn,2025-02-19T10:20:06Z,"northern soul","Sanctuary",0.374,0.58,9,-5.932,0,0.0325,0.687,0.0000528,0.0889,0.54,113.039,4
40tAOP3DPqmVD6L1h45Jp6,"My Way","Ultimate Sinatra","Frank Sinatra",2015-04-17,274933,0,yjwstn,2025-02-19T10:20:06Z,"big band,adult standards,swing,vocal jazz,jazz","Universal Music Group",0.279,0.454,2,-7.733,1,0.0316,0.395,0,0.198,0.216,150.661,4
36dglrAWrxRGLzoqTQ8zfR,"Badge","Goodbye (Remastered)","Cream",1969-03-01,167840,0,yjwstn,2025-02-19T10:20:06Z,"rock clásico,rock psicodélico,rock ácido,blues rock","Universal Music Group",0.592,0.586,7,-14.311,1,0.0399,0.47,0.000127,0.0831,0.722,105.989,4
0VTdNAQh78ZppirBrxRsj6,"The Colour Of My Love","The Colour Of My Love: The Pye Anthology","Jefferson",2001-01-01,153466,0,yjwstn,2025-02-19T10:20:06Z,"","Sanctuary Records Fontana",0.414,0.607,9,-7.691,1,0.0404,0.427,0.0000978,0.13,0.691,120.382,4
5XSKC4d0y0DfcGbvDOiL93,"Silent Track","Silent Track - Single","Silent Track",2012-04-11,10506,4,yjwstn,2025-02-19T10:20:06Z,"","Silence and Sounds",0,0,0,-60,0,0,0,0,0,0,0,0
1ohnxyDFOesWTaf9r0b23A,"Man of the World","Men of the World","Fleetwood Mac",2005,180066,0,yjwstn,2025-02-19T10:20:06Z,"rock clásico,rock suave","Sanctuary",0.577,0.189,2,-12.634,1,0.0475,0.474,0.245,0.109,0.195,87.507,4
24sKyxin5IWUHsmHPZzGMf,"Plastic Man - Mono Version","The Ultimate Collection","The Kinks",2002,183946,0,yjwstn,2025-02-19T10:20:06Z,"protopunk,pop barroco","Sanctuary",0.587,0.885,2,-4.938,1,0.0325,0.0577,0,0.276,0.937,95.804,4
1ntxpzIUbSsizvuAy6lTYY,"Crosstown Traffic","Electric Ladyland","Jimi Hendrix",1968-10-25,146573,54,yjwstn,2025-02-19T10:20:06Z,"rock psicodélico,rock clásico,rock ácido,blues rock","Legacy Recordings",0.486,0.963,0,-5.586,0,0.129,0.248,0.00000239,0.158,0.533,113.133,4
5XSKC4d0y0DfcGbvDOiL93,"Silent Track","Silent Track - Single","Silent Track",2012-04-11,10506,4,yjwstn,2025-02-19T10:20:06Z,"","Silence and Sounds",0,0,0,-60,0,0,0,0,0,0,0,0
5XSKC4d0y0DfcGbvDOiL93,"Silent Track","Silent Track - Single","Silent Track",2012-04-11,10506,4,yjwstn,2025-02-19T10:20:06Z,"","Silence and Sounds",0,0,0,-60,0,0,0,0,0,0,0,0
4RTIiNw0Mcb4fy4QeixFbe,"Behind A Painted Smile","Behind A Painted Smile: The Collection","The Isley Brothers",2012-01-01,165763,7,yjwstn,2025-02-19T10:20:06Z,"motown,soul,quiet storm,northern soul","UMC (Universal Music Catalogue)",0.633,0.832,0,-5.858,1,0.0438,0.561,0.000168,0.035,0.537,126.963,4
5XSKC4d0y0DfcGbvDOiL93,"Silent Track","Silent Track - Single","Silent Track",2012-04-11,10506,4,yjwstn,2025-02-19T10:20:06Z,"","Silence and Sounds",0,0,0,-60,0,0,0,0,0,0,0,0
3jJKKhg0t4HpdfNDyGiZDy,"Dizzy","Greatest Hits - The Original ABC Hit Recordings","Tommy Roe",1993-01-01,176693,28,yjwstn,2025-02-19T10:20:06Z,"bubblegum pop","Geffen*",0.802,0.407,6,-10.857,1,0.0309,0.00727,0.00147,0.0626,0.821,104.058,4
