Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
02MWAaffLxlfxAUY7c5dvx,"Heat Waves","Dreamland (+ Bonus Levels)","Glass Animals",2020-08-06,238805,33,mn5p25u214rrj1ehw4tvolww5,2021-10-07T04:56:09Z,"","Polydor Records",0.761,0.525,11,-6.9,1,0.0944,0.44,0.0000067,0.0921,0.531,80.87,4
0tgVpDi06FyKpA1z0VMD4v,"Perfect","÷ (Deluxe)","Ed Sheeran",2017-03-03,263400,85,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:28:42Z,"pop suave","Atlantic Records UK",0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,3
2XU0oxnq2qxCpomAAuJY8K,"Dance Monkey","Dance Monkey (Stripped Back) / Dance Monkey","Tones And I",2019-10-17,209438,72,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:25:58Z,"","Elektra (NEK)",0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,4
0u2P5u6lvoDfwTYjAADbn4,"lovely (with Khalid)","lovely (with Khalid)","Billie Eilish,Khalid",2018-04-19,200185,86,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:44:15Z,"","Darkroom",0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,4
5uCax9HTNlzGybIStD3vDh,"Say You Won't Let Go","Back from the Edge","James Arthur",2016-10-28,211466,84,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:28:55Z,"pop suave","Columbia",0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,4
7BKLCZ1jbUBVqRi2FVlTVw,"Closer","Closer","The Chainsmokers,Halsey",2016-07-29,244960,85,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:26:19Z,"","Disruptor Records/Columbia",0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,4
0e7ipj03S05BNilyu5bRzt,"rockstar (feat. 21 Savage)","beerbongs & bentleys","Post Malone,21 Savage",2018-04-27,218146,80,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:25:21Z,"","Republic Records",0.585,0.52,5,-6.136,0,0.0713,0.124,0.0000775,0.131,0.129,159.798,4
6RUKPb4LETWmmr3iAEQktW,"Something Just Like This","Memories...Do Not Open","The Chainsmokers,Coldplay",2017-04-07,247160,86,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:31:55Z,"","Disruptor Records/Columbia",0.617,0.635,11,-6.769,0,0.0317,0.0498,0.0000144,0.164,0.446,103.019,4
7yq4Qj7cqayVTp3FF9CWbm,"Riptide","Dream Your Life Away","Vance Joy",2014-09-08,204280,78,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:53:09Z,"folk pop","F-Stop Records/Atlantic",0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,4
6UelLqGlWMcVH1E5c4H7lY,"Watermelon Sugar","Fine Line","Harry Styles",2019-12-13,174000,81,mn5p25u214rrj1ehw4tvolww5,2020-10-30T03:44:02Z,"","Columbia",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,4
6v3KW9xbzN5yKLt9YKDYA2,"Señorita","Shawn Mendes (Deluxe)","Shawn Mendes,Camila Cabello",2019-06-19,190799,78,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:27:49Z,"pop","Island Records",0.759,0.548,9,-6.049,0,0.0289,0.0379,0,0.0828,0.75,116.963,4
3dYD57lRAUcMHufyqn9GcI,"Take Me To Church","Hozier","Hozier",2014-09-19,241688,82,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:36:47Z,"","Universal-Island Records Ltd.",0.575,0.664,4,-5.303,0,0.0481,0.637,0,0.116,0.437,129.071,4
3JRniBnSeieJB2IJuOuys7,"Another Love","Another Love","Tom Odell",2013-06-19,244360,0,mn5p25u214rrj1ehw4tvolww5,2022-03-22T06:26:07Z,"","ITNO/Columbia",0.442,0.538,4,-8.55,0,0.0451,0.717,0.0000295,0.09,0.139,122.758,4
3PfIrDoz19wz7qK7tYeu62,"Don't Start Now","Future Nostalgia","Dua Lipa",2020-03-27,183290,79,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:44:29Z,"pop","Warner Records",0.793,0.793,11,-4.521,0,0.083,0.0123,0,0.0951,0.679,123.95,4
2tpWsVSb9UEmDRxAl1zhX1,"Counting Stars","Native","OneRepublic",2013-01-01,257265,85,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:49:14Z,"pop suave","Mosley / Interscope",0.663,0.706,1,-4.972,0,0.0383,0.0654,0,0.118,0.474,122.013,4
1HNkqx9Ahdgi1Ixy2xkKkL,"Photograph","x (Deluxe Edition)","Ed Sheeran",2014-06-21,258986,82,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:29:55Z,"pop suave","Atlantic Records UK",0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,4
285pBltuF7vW8TeWk8hdRR,"Lucid Dreams","Goodbye & Good Riddance","Juice WRLD",2018-12-10,239835,85,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:31:20Z,"rap melódico,rap emo","Juice WRLD Mixtape / ISR P&D",0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,4
3AJwUDP919kvQ9QcozQPxg,"Yellow","Parachutes","Coldplay",2000-07-10,266773,89,mn5p25u214rrj1ehw4tvolww5,2020-10-30T06:07:44Z,"","Parlophone UK",0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
5XeFesFbtLpXzIVDNQP22n,"I Wanna Be Yours","AM","Arctic Monkeys",2013-09-09,183956,90,mn5p25u214rrj1ehw4tvolww5,2023-01-27T09:24:26Z,"indie,garage rock,indie rock","Domino Recording Co",0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
21jGcNKet2qwijlDFuPiPb,"Circles","Hollywood's Bleeding","Post Malone",2019-09-06,215280,83,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:44:53Z,"","Republic Records",0.695,0.763,0,-3.497,1,0.0396,0.189,0.00242,0.0863,0.551,120.042,4
6DCZcSspjsKoFjzjrWoCdn,"God's Plan","Scorpion","Drake",2018-06-29,198973,81,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:27:16Z,"rap,hip hop","Cash Money/Drake LP6",0.754,0.449,7,-9.211,1,0.109,0.0332,0.0000829,0.552,0.357,77.169,4
1BxfuPKGuaTgP7aM0Bbdwr,"Cruel Summer","Lover","Taylor Swift",2019-08-23,178426,88,mn5p25u214rrj1ehw4tvolww5,2023-09-03T03:28:48Z,"","Taylor Swift",0.552,0.702,9,-5.707,1,0.157,0.117,0.0000206,0.105,0.564,169.994,4
4u7EnebtmKWzUH433cf5Qv,"Bohemian Rhapsody - Remastered 2011","A Night At The Opera (2011 Remaster)","Queen",1975-11-21,354320,78,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:33:32Z,"rock clásico,rock,glam rock","EMI",0.411,0.404,0,-9.928,0,0.0511,0.271,0,0.3,0.226,71.068,4
3bidbhpOYeV4knp8AIu8Xn,"Can't Hold Us (feat. Ray Dalton)","The Heist","Macklemore,Ryan Lewis,Macklemore & Ryan Lewis,Ray Dalton",2012-10-09,258342,77,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:50:15Z,"","Macklemore",0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,4
6gBFPUFcJLzWGx4lenP6h2,"goosebumps","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,243836,85,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:39:44Z,"rap","Cactus Jack / Epic",0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,4
34gCuhDGsG4bRPIf9bb02f,"Thinking out Loud","x (Deluxe Edition)","Ed Sheeran",2014-06-21,281560,80,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:27:00Z,"pop suave","Atlantic Records UK",0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,4
2Fxmhks0bxGSBdJ92vM42m,"bad guy","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,194087,80,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:28:19Z,"","Darkroom/Interscope Records",0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4
2VxeLyX666F8uXCJ0dZF8B,"Shallow","A Star Is Born Soundtrack","Lady Gaga,Bradley Cooper",2018-10-05,215733,82,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:35:34Z,"art pop,pop","A Star is Born OST",0.577,0.385,7,-6.362,1,0.03,0.371,0,0.231,0.331,95.82,4
3hRV0jL3vUpRrcy398teAU,"The Night We Met","Strange Trails","Lord Huron",2015-04-06,208211,88,mn5p25u214rrj1ehw4tvolww5,2020-10-30T06:30:00Z,"","Play It Again Sam",0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097,3
50kpGaPAhYJ3sGmk6vplg0,"Love Yourself","Purpose (Deluxe)","Justin Bieber",2015-11-13,233720,83,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:30:28Z,"","RBMG/Def Jam",0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.43,4
1zB4vmk8tFRmM9UULNzbLB,"Thunder","Evolve","Imagine Dragons",2017-06-23,187146,83,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:32:25Z,"","Kid Ina Korner / Interscope",0.604,0.822,0,-4.833,1,0.0438,0.00672,0.134,0.147,0.288,167.997,4
3U4isOIWM3VvDubwSI3y7a,"All of Me","Love In The Future (Expanded Edition)","John Legend",2013-08-30,269560,84,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:34:47Z,"pop suave,neo soul","G.O.O.D. Music/Columbia",0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,4
0ITfYkVUoFdPKd3BOAoYsH,"Die For You","Die For You","The Weeknd",2016-11-26,260255,30,mn5p25u214rrj1ehw4tvolww5,2022-08-09T23:39:42Z,"","XO / Republic Records",0.602,0.505,1,-8.197,0,0.0577,0.112,0,0.155,0.457,67.129,4
0nrRP2bk19rLc0orkWPQk2,"Wake Me Up","True","Avicii",2013-01-01,247426,85,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:46:01Z,"edm","Universal Music AB",0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4
5qaEfEh1AtSdrdrByCP7qR,"Demons","Night Visions","Imagine Dragons",2012-09-04,177506,82,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:58:18Z,"","Kid Ina Korner / Interscope",0.5,0.71,3,-3.015,1,0.0339,0.19,0.00025,0.269,0.419,89.929,4
7fBv7CLKzipRk6EC6TWHOB,"The Hills","Beauty Behind The Madness","The Weeknd",2015-08-28,242253,84,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:53:51Z,"","Universal Republic Records",0.585,0.564,0,-7.063,0,0.0515,0.0671,0,0.135,0.137,113.003,4
3CRDbSIZ4r5MsZ0YwxuEkn,"Stressed Out","Blurryface","Twenty One Pilots",2015-05-15,202333,84,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:35:57Z,"","Fueled By Ramen",0.734,0.637,4,-5.677,0,0.141,0.0462,0.0000229,0.0602,0.648,169.977,4
1SLxVWqXo9zNrrDKRa3m1G,"Viva La Vida","Viva La Vida or Death and All His Friends","Coldplay",2008-06-19,242373,67,mn5p25u214rrj1ehw4tvolww5,2020-10-30T04:23:16Z,"","Parlophone UK",0.486,0.617,5,-7.115,0,0.0287,0.0954,0.00000323,0.109,0.417,138.015,4
62vpWI1CHwFy7tMIcSStl8,"No Role Modelz","2014 Forest Hills Drive","J. Cole",2014-12-09,292986,7,mn5p25u214rrj1ehw4tvolww5,2020-10-30T03:42:38Z,"rap","Roc Nation/Columbia",0.692,0.521,10,-8.465,0,0.33,0.301,0,0.0565,0.463,100.45,4
7lQ8MOhq6IN2w8EYcFNSUk,"Without Me","The Eminem Show","Eminem",2002-05-26,290320,86,mn5p25u214rrj1ehw4tvolww5,2020-10-30T06:00:45Z,"rap,hip hop","Aftermath",0.908,0.669,7,-2.827,1,0.0738,0.00286,0,0.237,0.662,112.238,4
47Slg6LuqLaX0VodpSCvPt,"Just the Way You Are","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,220734,81,mn5p25u214rrj1ehw4tvolww5,2020-10-30T03:34:26Z,"","Elektra (NEK)",0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,4
7KXjTSCq5nL1LoYtL7XAwS,"HUMBLE.","DAMN.","Kendrick Lamar",2017-04-14,177000,82,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:33:24Z,"hip hop,west coast rap","Aftermath",0.908,0.621,1,-6.638,0,0.102,0.000282,0.0000539,0.0958,0.421,150.011,4
003vvx7Niy0yvhvHt4a68B,"Mr. Brightside","Hot Fuss","The Killers",2004,222973,86,mn5p25u214rrj1ehw4tvolww5,2020-10-29T18:04:33Z,"rock alternativo","Island Records",0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,4
7DFNE7NO0raLIUbgzY2rzm,"Let Her Go","All The Little Lights","Passenger",2012-11-05,252866,3,mn5p25u214rrj1ehw4tvolww5,2020-11-10T17:40:42Z,"folk pop","Sony Music Entertainment",0.509,0.538,7,-7.335,1,0.0572,0.385,0,0.104,0.244,75.089,4
6ocbgoVGwYJhOv1GgI9NsF,"7 rings","thank u, next","Ariana Grande",2019-02-08,178626,82,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:36:14Z,"pop","Republic Records",0.777,0.317,1,-10.732,0,0.308,0.591,0,0.0881,0.33,139.848,4
0nJW01T7XtvILxQgC5J7Wh,"When I Was Your Man","Unorthodox Jukebox","Bruno Mars",2012-12-07,213826,87,mn5p25u214rrj1ehw4tvolww5,2020-10-30T03:37:14Z,"","Atlantic Records",0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,4
1v7L65Lzy0j0vdpRjJewt1,"Lose Yourself","Just Lose It","Eminem",2004-01-01,322226,79,mn5p25u214rrj1ehw4tvolww5,2020-10-29T18:02:19Z,"rap,hip hop","Aftermath",0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,4
5FVd6KXrgO9B3JPmC8OPst,"Do I Wanna Know?","AM","Arctic Monkeys",2013-09-09,272394,85,mn5p25u214rrj1ehw4tvolww5,2020-10-30T03:25:29Z,"indie,garage rock,indie rock","Domino Recording Co",0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4
0KKkJNfGyhkQ5aFogxQAPU,"That's What I Like","24K Magic","Bruno Mars",2016-11-17,206693,88,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:48:14Z,"","Atlantic Records",0.853,0.56,1,-4.961,1,0.0406,0.013,0,0.0944,0.86,134.066,4
3w3y8KPTfNeOKPiqUTakBh,"Locked out of Heaven","Unorthodox Jukebox","Bruno Mars",2012-12-07,233478,89,mn5p25u214rrj1ehw4tvolww5,2020-10-30T06:07:59Z,"","Atlantic Records",0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,4
60a0Rd6pjrkxjPbaKzXjfq,"In the End","Hybrid Theory (Bonus Edition)","Linkin Park",2000,216880,85,mn5p25u214rrj1ehw4tvolww5,2020-10-30T03:35:40Z,"nu metal,rap metal,rock,metal alternativo","Warner Records",0.556,0.864,3,-5.87,0,0.0584,0.00958,0,0.209,0.4,105.143,4
7lPN2DXiMsVn7XUKtOW1CS,"drivers license","drivers license","Olivia Rodrigo",2021-01-08,242013,20,mn5p25u214rrj1ehw4tvolww5,2021-04-01T00:59:14Z,"","Olivia Rodrigo PS",0.585,0.436,10,-8.761,1,0.0601,0.721,0.0000131,0.105,0.132,143.874,4
3QGsuHI8jO1Rx4JWLUh9jd,"Treat You Better","Illuminate","Shawn Mendes",2017-04-20,187973,83,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:37:26Z,"pop","Island Records",0.443,0.82,10,-4.091,0,0.34,0.107,0,0.107,0.771,82.697,4
7ef4DlsgrMEH11cDZd32M6,"One Kiss (with Dua Lipa)","One Kiss (with Dua Lipa)","Calvin Harris,Dua Lipa",2018-04-06,214846,78,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:51:21Z,"edm,pop","Sony Music UK",0.791,0.862,9,-3.24,0,0.11,0.037,0.0000219,0.0814,0.592,123.994,4
1JSTJqkT5qHq8MDJnJbRE1,"Every Breath You Take","Synchronicity (Remastered 2003)","The Police",1983-06-17,253920,88,mn5p25u214rrj1ehw4tvolww5,2020-10-30T04:33:51Z,"","Polydor Records",0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,4
0yLdNVWF3Srea0uzk55zFn,"Flowers","Flowers","Miley Cyrus",2023-01-13,200454,34,mn5p25u214rrj1ehw4tvolww5,2023-04-17T13:51:23Z,"","Columbia",0.707,0.681,0,-4.325,1,0.0668,0.0632,0.00000515,0.0322,0.646,117.999,4
0lYBSQXN6rCTvUZvg9S0lU,"Let Me Love You","Encore","DJ Snake,Justin Bieber",2016-08-05,205946,84,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:35:22Z,"","DJ Snake Def Jam",0.475,0.715,8,-5.371,1,0.058,0.0863,0.0000267,0.135,0.159,199.892,4
3B54sVLJ402zGa6Xm4YGNe,"Unforgettable","Jungle Rules","French Montana,Swae Lee",2017-07-14,233901,84,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:37:44Z,"","Bad Boy Entertainment/Epic Records",0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,4
4ZtFanR9U6ndgddUvNcjcG,"good 4 u","SOUR","Olivia Rodrigo",2021-05-21,178146,81,mn5p25u214rrj1ehw4tvolww5,2021-07-27T15:33:42Z,"","Olivia Rodrigo PS",0.563,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928,4
3ee8Jmje8o58CHK66QrVC2,"SAD!","?","XXXTENTACION",2018-03-16,166605,79,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:31:10Z,"rap emo","Bad Vibes Forever, LLC",0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,4
7m9OqQk4RVRkw9JJdeAw96,"Jocelyn Flores","17","XXXTENTACION",2017-08-25,119133,79,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:37:11Z,"rap emo","Bad Vibes Forever / EMPIRE",0.872,0.391,0,-9.144,0,0.242,0.469,0.00000413,0.297,0.437,134.021,4
2dpaYNEQHiRxtZbfNsse99,"Happier","Happier","Marshmello,Bastille",2018-08-17,214289,21,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:34:16Z,"edm","Astralwerks",0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.011,4
09CtPGIpYB4BrO8qb1RGsF,"Sorry","Purpose (Deluxe)","Justin Bieber",2015-11-13,200786,83,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:32:44Z,"","RBMG/Def Jam",0.655,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.409,99.947,4
7GX5flRQZVHRAGd6B4TmDO,"XO Tour Llif3","Luv Is Rage 2","Lil Uzi Vert",2017-08-25,182706,80,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:32:53Z,"rap melódico","Generation Now/Atlantic",0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,4
2xLMifQCjDGFmkHkpNLD9h,"SICKO MODE","ASTROWORLD","Travis Scott",2018-08-03,312820,80,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:36:58Z,"rap","Cactus Jack / Epic",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,4
7JJmb5XwzOO8jgpou264Ml,"There's Nothing Holdin' Me Back","Illuminate (Deluxe)","Shawn Mendes",2017-04-20,199440,84,mn5p25u214rrj1ehw4tvolww5,2020-10-29T18:01:14Z,"pop","Island Records",0.866,0.811,11,-4.063,0,0.0553,0.375,0,0.078,0.969,121.995,4
1kTnBps67CwkDeAEMrIMth,"Kill Bill","Kill Bill","SZA",2023-01-13,153946,43,mn5p25u214rrj1ehw4tvolww5,2023-05-21T06:04:38Z,"r&b","Top Dawg Entertainment/RCA Records",0.643,0.729,8,-5.769,1,0.0384,0.0576,0.136,0.161,0.391,88.969,4
33YmfTNoLnbkRnOjf7YIVm,"Lean On (feat. MØ & DJ Snake)","Peace Is the Mission","Major Lazer,MØ,DJ Snake",2015-06-01,176561,3,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:31:42Z,"moombahton","WM Australia",0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4
1f3yAtsJtY87CTmM8RLnxf,"Smells Like Teen Spirit","Nevermind (Deluxe Edition)","Nirvana",1991-09-26,301920,26,mn5p25u214rrj1ehw4tvolww5,2020-10-30T03:40:23Z,"grunge,rock","Geffen",0.502,0.912,1,-4.556,1,0.0564,0.0000255,0.000173,0.106,0.72,116.761,4
2ekn2ttSfGqwhhate0LSR0,"New Rules","Dua Lipa (Deluxe)","Dua Lipa",2017-06-02,209320,77,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:30:56Z,"pop","Warner Records",0.762,0.7,9,-6.021,0,0.0694,0.00261,0.0000156,0.153,0.608,116.073,4
6zSpb8dQRaw0M1dK8PBwQz,"Cold Heart - PNAU Remix","Cold Heart (PNAU Remix)","Elton John,Dua Lipa,PNAU",2021-08-13,202735,79,mn5p25u214rrj1ehw4tvolww5,2022-03-30T02:53:02Z,"pop","EMI",0.796,0.798,1,-6.312,1,0.0317,0.034,0.0000419,0.0952,0.942,116.032,4
5nujrmhLynf4yMoMtj8AQF,"Levitating (feat. DaBaby)","Future Nostalgia","Dua Lipa,DaBaby",2020-03-27,203064,80,mn5p25u214rrj1ehw4tvolww5,2021-06-05T02:00:29Z,"pop","Warner Records",0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,4
1mXVgsBdtIVeCLJnSnmtdV,"Too Good At Goodbyes","The Thrill Of It All (Special Edition)","Sam Smith",2017-11-03,201000,81,mn5p25u214rrj1ehw4tvolww5,2020-10-29T17:43:53Z,"pop suave","PLG - Capitol",0.715,0.372,5,-8.237,1,0.0443,0.638,0,0.169,0.474,91.931,4
4bHsxqR3GMrXTxEPLuK5ue,"Don't Stop Believin'","Escape (Bonus Track Version)","Journey",1981,250986,24,mn5p25u214rrj1ehw4tvolww5,2020-10-30T03:18:25Z,"aor,rock clásico","Columbia",0.5,0.748,4,-9.072,1,0.0363,0.127,0,0.447,0.514,118.852,4
3Iw3nzrDdEuW4ypiZCgCtE,"Stay With Me","Stay With Me","Sam Smith",2014-01-01,172723,41,mn5p25u214rrj1ehw4tvolww5,2022-04-27T02:36:06Z,"pop suave","PLG - Capitol",0.413,0.42,0,-6.444,1,0.0416,0.588,0.0000639,0.11,0.185,84.126,4
5QO79kh1waicV47BqGRL3g,"Save Your Tears","After Hours","The Weeknd",2020-03-20,215626,84,mn5p25u214rrj1ehw4tvolww5,2021-06-14T01:45:34Z,"","Republic Records",0.679,0.825,0,-5.487,1,0.0309,0.0212,0.0000121,0.543,0.644,118.049,4
0EjH2xRuoT9oz5QGenFxT1,"WONDERWaLL - Remastered","(What's The Story) Morning Glory (Remastered, Deluxe)","Oasis",2014-09-24,258773,26,mn5p25u214rrj1ehw4tvolww5,2022-07-27T00:19:59Z,"britpop,madchester,rock","Sony Music Labels Inc.",0.376,0.896,2,-4.065,1,0.0395,0.000452,0,0.194,0.472,174.379,4
