Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2VPyWgAjdIRlMvk4XQCO44,"What's Another Year","The Best Of","Johnny Logan",1996-04-30,188666,32,florentine.zimmermann,2023-11-18T09:34:09Z,"","Sony BMG Music UK",0.45,0.28,9,-13.723,0,0.028,0.298,0.000022,0.142,0.185,89.807,4
5tK13ThQnZJF1YOVjQ0FAx,"Making Your Mind Up","The Best Of Bucks Fizz","Bucks Fizz",1994-02-17,158426,36,florentine.zimmermann,2023-11-18T09:34:14Z,"","Ariola Express",0.64,0.834,2,-10.692,1,0.0438,0.0227,0,0.0372,0.98,174.117,4
7JZHsMxhcaRKug5kA0DmDE,"Ein bisschen Frieden","Augenblicke","Nicole",1992-02-03,181866,43,florentine.zimmermann,2023-11-18T09:34:20Z,"schlager,neue deutsche welle","Jupiter",0.625,0.505,6,-8.667,1,0.0286,0.486,0,0.26,0.607,117.995,4
0u8AjgsFdyKA1rAca57GC4,"Si la vie est cadeau","Best Of","Corinne Hermes",2011,191026,0,florentine.zimmermann,2023-11-18T09:34:25Z,"","Awe Music",0.502,0.492,4,-12.797,0,0.0293,0.401,0.00107,0.272,0.321,139.451,4
4NzirQ4BrNkVaPEla2ipG4,"Diggiloo Diggiley","Diggiloo Diggiley","Herreys",1984-01-01,187520,40,florentine.zimmermann,2023-11-18T09:34:31Z,"dansband,schlager","Harmon",0.681,0.876,5,-4.104,1,0.0319,0.268,0.00000996,0.131,0.961,130.89,4
0LmEzNrxk0lecRm8X58jiC,"La det swinge","Bobbysocks!","Bobbysocks",1985-02-20,173960,0,florentine.zimmermann,2023-11-18T09:34:35Z,"dansband,pop noruego","HK Productions AS",0.503,0.905,6,-6.06,1,0.087,0.334,0,0.19,0.512,138.157,4
0Kr57gzJjexm8TF0l0JPLD,"J'aime la vie","J'aime la vie (Expanded Edition)","Sandra Kim",1986-01-01,184794,41,florentine.zimmermann,2023-11-18T09:34:46Z,"","Musiques & Solutions / M&S",0.593,0.663,2,-9.954,1,0.0322,0.408,0,0.126,0.728,139.159,4
3wAfLEy1KQjpmbZdBrAW1U,"Hold Me Now","The Best Of","Johnny Logan",1996-04-30,183960,33,florentine.zimmermann,2023-11-18T09:34:52Z,"","Sony BMG Music UK",0.433,0.28,5,-12.781,1,0.0378,0.678,0,0.094,0.263,149.519,4
0Kv4i96E41jbULmUajBYOe,"Ne partez pas sans moi (Grand prix de L'Eurovision 1988)","On ne change pas","Céline Dion",2005-09-30,186240,42,florentine.zimmermann,2023-11-18T09:34:57Z,"variété française","Epic",0.491,0.657,5,-5.758,1,0.0275,0.225,0,0.361,0.322,144.279,4
2WXogQGOO7qo2hlHyzpwhg,"Rock Me","The Best of Collection","Riva",2016-05-11,163066,0,florentine.zimmermann,2023-11-18T09:35:02Z,"","Croatia Records",0.578,0.916,3,-5.767,1,0.0443,0.181,0.0000299,0.127,0.941,149.05,4
44noNMO0iv87Tds7dwcpQU,"Insieme: 1992","Ritratto di Toto Cutugno, Vol. 3","Toto Cutugno",2010,263902,48,florentine.zimmermann,2023-11-18T09:35:08Z,"italo dance","Carosello Records",0.788,0.708,10,-6.124,1,0.0283,0.084,0,0.12,0.516,100.149,4
5I6eq9wK0SOkeUWEPHqD39,"Fångad av en stormvind - Swedish Version","Hits","Carola",1991-06-06,181226,0,florentine.zimmermann,2023-11-18T09:35:14Z,"","Rival Records",0.646,0.828,8,-8.342,1,0.038,0.589,0,0.0613,0.539,93.185,4
3Y81Q8dLI74Mgi1wbXvscv,"Why Me?","Why Me","Linda Martin",1992-09-17,204160,23,florentine.zimmermann,2023-11-18T09:35:19Z,"","Columbia",0.43,0.403,2,-10.581,1,0.0318,0.554,0,0.148,0.309,152.12,4
7LBBL20GLOtjBJwxgVmzPK,"In Your Eyes","In Your Eyes","Niamh Kavanagh",1993-01-05,189133,27,florentine.zimmermann,2023-11-18T09:35:24Z,"","Arista",0.353,0.532,1,-10.218,0,0.0395,0.339,0,0.156,0.509,130.645,4
4qVX2nHuFlVNp6AOVrDBGb,"Rock 'n' Roll Kids","Rock n Roll Kids","Paul Harrington,Charlie McGettigan",1994,206360,32,florentine.zimmermann,2023-11-18T09:35:30Z,"","Rock Kids Music",0.714,0.262,4,-17.585,1,0.034,0.855,0.0000398,0.089,0.491,123.634,4
4zHzxmGa8ywcOBBvPvnYcp,"Nocturne","Songs From A Secret Garden","Rolf Løvland,Secret Garden",1995-01-01,194026,7,florentine.zimmermann,2023-11-18T09:35:36Z,"new age,celta","Universal Music Group",0.228,0.293,2,-12.233,0,0.0315,0.942,0.346,0.0775,0.15,79.714,3
6SA7BxY6zh5SaxUBp3tCtb,"The Voice","The Voice - Single","Eimear Quinn",1996-07-23,185826,27,florentine.zimmermann,2023-11-18T09:35:41Z,"celta","Digitalpressure/Ireland",0.452,0.36,9,-14.252,0,0.035,0.867,0.0804,0.125,0.229,93.993,3
3QzYNbqWxef2iBsRWUyCUc,"Love Shine a Light","The Best Of Katrina and the Waves","Katrina & The Waves",2010-06-21,187947,0,florentine.zimmermann,2023-11-18T09:35:46Z,"","CGB Records",0.404,0.79,0,-5.281,1,0.0434,0.089,0.00000475,0.124,0.329,83.978,4
2v2SuFiCqmxqlqRyonSycx,"Diva - Hebrew Version","Diva","Dana International",1998-05-18,182320,23,florentine.zimmermann,2023-11-18T09:38:35Z,"","Lev Group Media",0.549,0.965,4,-3.443,0,0.0385,0.0701,0,0.27,0.607,133.996,4
4omWhsNIPxarzpBgMsWBmB,"Take Me to Your Heaven","Charlotte med vänner - Take Me To Your Heaven","Charlotte Perrelli",1999-01-01,183773,0,florentine.zimmermann,2023-11-18T09:38:56Z,"","WM Sweden",0.517,0.927,4,-2.134,1,0.0428,0.319,0,0.187,0.402,144.167,4
4v2RaPHSsTvNkggw3RqyeT,"Fly on the Wings of Love","Wings Of Love","Brødrene Olsen",2000,185066,42,florentine.zimmermann,2023-11-18T09:39:03Z,"dansktop","Parlophone Denmark",0.745,0.839,2,-5.405,1,0.0532,0.271,0.0000189,0.0985,0.807,104.023,4
3h5mWmIOf44J2AzSfZ1pbN,"Everybody - 2001, Estonia","Grand Prix Party 2012","The Eurosingers",2012-04-03,176140,16,florentine.zimmermann,2023-11-18T09:44:33Z,"pop francés","CHV Music Factory",0.702,0.842,7,-4.799,1,0.0763,0.126,0,0.0441,0.964,124.043,4
70tFqMdkFXCPeirRaLAKKM,"I Wanna (Radio Version)","I Wanna","Marie N",2002,181023,25,florentine.zimmermann,2023-11-18T09:45:39Z,"","Baltic Records Group",0.669,0.814,7,-6.469,1,0.0496,0.0243,0.0000929,0.214,0.899,144.043,4
5I8ENb7zzrbYLwhGESY9CF,"Every Way That I Can","Every Way That I Can","Sertab Erener",2003-05-15,156933,42,florentine.zimmermann,2023-11-18T09:45:44Z,"pop turco,t-pop","Columbia",0.648,0.837,0,-3.972,1,0.145,0.186,0.00000412,0.0628,0.745,190.032,4
1Lav2Z3RKu71MJLIjQz4dQ,"Wild Dances","Wild Dances","Ruslana",2004-01-01,183200,47,florentine.zimmermann,2023-11-18T09:45:49Z,"","Comp Music",0.649,0.919,0,-3.778,1,0.0768,0.174,0.00000364,0.0519,0.684,171.991,4
6LkCvCc9oFoLDv4DLhzTox,"My Number One","My Number One","Helena Paparizou",2005-03-28,175066,51,florentine.zimmermann,2023-11-18T09:45:53Z,"laïkó","Columbia",0.775,0.744,6,-5.687,0,0.0366,0.197,0.0000799,0.0261,0.963,112.993,4
7BxBHNoIqiybZHlbeqMmvP,"Hard Rock Hallelujah","The Arockalypse","Lordi",2006,247546,47,florentine.zimmermann,2023-11-18T09:45:59Z,"metal","Drakkar Entertainment",0.556,0.947,7,-3.699,0,0.0501,0.000269,0.0367,0.122,0.556,123.034,4
1ue71r2sNUvl4LSqvgVVcZ,"Molitva - Serbian Version","Molitva Destiny (Eurovision Winner 2007 - Serbia)","Marija Šerifović",2007-07-30,182533,31,florentine.zimmermann,2023-11-18T09:46:04Z,"","Highball Music",0.274,0.529,2,-6.772,0,0.0449,0.71,0,0.22,0.348,80.51,4
3tYLiiS9VlIXWaB677KJjQ,"Believe","Believe","Dima Bilan",2009-01-01,201546,0,florentine.zimmermann,2023-11-18T09:46:09Z,"","Archer Music Production LLC",0.545,0.734,0,-6.719,0,0.0475,0.0535,0,0.216,0.241,133.86,4
2kWAsHovOITGRmAwXoWoJE,"Fairytale","Fairytales (German Version)","Alexander Rybak",2009-01-01,185373,0,florentine.zimmermann,2023-11-18T09:46:15Z,"","CAPITOL",0.584,0.737,2,-5.73,0,0.027,0.474,0.0000329,0.292,0.576,107.968,4
6V3OVnS8A0P2I7j5e7YRBb,"Satellite","My Cassette Player","Lena",2010-01-01,175506,0,florentine.zimmermann,2023-11-18T09:46:19Z,"","Universal Music Group",0.68,0.857,11,-4.591,0,0.238,0.204,0,0.0414,0.924,94.928,4
5UoNgkMxD3JbWGFW9hmQAg,"Running Scared - Radio Edit","Running Scared","Ell/Nikki",2011-01-01,180000,0,florentine.zimmermann,2023-11-18T09:46:24Z,"","Polydor/Island",0.37,0.73,0,-3.538,1,0.0323,0.0242,0.00000303,0.366,0.265,171.712,4
1xN7BpTAWnZkuSLOtRP6Qc,"Euphoria - Single Version","Euphoria","Loreen",2012-02-26,181786,50,florentine.zimmermann,2023-11-18T09:46:28Z,"europop","WM Sweden",0.562,0.783,11,-4.727,0,0.0428,0.135,0.0000144,0.282,0.391,132.06,4
3yRwgprKX3If2zcuGfKFBu,"Only Teardrops","Only Teardrops","Emmelie de Forest",2013-05-02,183240,45,florentine.zimmermann,2023-11-18T09:46:37Z,"","Sony Music Entertainment",0.561,0.844,0,-4.58,1,0.063,0.0945,0,0.22,0.446,110.968,4
1ijX03QOR6a1wI322HifSV,"Rise Like a Phoenix","Conchita","Conchita Wurst",2015-05-15,183000,41,florentine.zimmermann,2023-11-18T09:46:42Z,"","Columbia",0.425,0.503,2,-6.324,0,0.0256,0.142,0,0.105,0.23,81.653,4
33lbkEAr4M93uGWveuCPCf,"Heroes","Perfectly Re:Damaged","Måns Zelmerlöw",2016-05-13,190613,16,florentine.zimmermann,2023-11-18T09:46:46Z,"","WM Sweden",0.484,0.791,7,-4.27,1,0.0437,0.0743,0,0.0491,0.369,124.008,4
2nxTpjhxLXeyBOxYnRnT76,"1944","1944","Jamala",2017-05-05,180839,1,florentine.zimmermann,2023-11-18T09:46:50Z,"","Enjoy Records / Comp Music Ltd / Universal Music",0.809,0.506,3,-5.235,1,0.0565,0.596,0.00728,0.24,0.47,120.012,4
3UjSOJ00E1eLMcayBm827Q,"Amar Pelos Dois","Amar Pelos Dois","Salvador Sobral",2017-03-10,185080,2,florentine.zimmermann,2023-11-18T09:46:54Z,"fado","Sons em Trânsito",0.215,0.0952,5,-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,3
7vuTcvFnvlqWlWb4u60nvY,"Toy","Toy","Netta",2018-03-11,180230,0,florentine.zimmermann,2023-11-18T09:48:02Z,"","Tedy",0.786,0.712,3,-5.349,0,0.0677,0.0696,0,0.236,0.795,130.144,4
1Xi84slp6FryDSCbzq4UCD,"Arcade","Arcade","Duncan Laurence",2019-03-07,183624,73,florentine.zimmermann,2023-11-18T09:48:07Z,"","Universal Music, a division of Universal International Music BV",0.459,0.331,9,-12.603,0,0.0421,0.817,0.00104,0.135,0.271,72.023,3
1lWWoec2z1j88GRblI5anV,"ZITTI E BUONI","ZITTI E BUONI","Måneskin",2021-03-03,192654,55,florentine.zimmermann,2023-11-18T09:48:13Z,"","RCA Records Label",0.62,0.944,4,-3.082,0,0.0863,0.0014,0,0.733,0.592,103.024,4
2vHzOWRKYPLu8umRPIFuOq,"Stefania (Kalush Orchestra)","Stefania (Kalush Orchestra)","KALUSH,Kalush Orchestra",2022-03-18,179545,53,florentine.zimmermann,2023-11-18T09:48:17Z,"","Columbia Local",0.832,0.817,2,-5.182,1,0.0422,0.145,0.00169,0.115,0.324,104.985,4
1DmW5Ep6ywYwxc2HMT5BG6,"Tattoo","Tattoo","Loreen",2023-02-25,183374,79,florentine.zimmermann,2023-11-18T09:48:21Z,"europop","Universal Music AB",0.545,0.779,3,-6.235,0,0.0751,0.243,0.00000166,0.123,0.303,150.002,4
1EjIXKhNHI00ZLMRpS8iz8,"The Code","The Code","Nemo",2024-02-29,180141,64,florentine.zimmermann,2024-05-20T09:54:08Z,"","Better Now Records",0.542,0.77,5,-3.852,0,0.147,0.215,0,0.0893,0.489,159.818,4
